VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2012,2012,6.4,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2013,2013,6.1,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2014,2014,6,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2015,2015,5.8,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2016,2016,5.6,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2017,2017,5.3,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2005,2005,73.6,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2006,2006,74.2,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2007,2007,74.4,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2008,2008,74,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2009,2009,73.9,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2010,2010,75.3,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2011,2011,72.5,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2012,2012,73.8,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2013,2013,71.9,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2014,2014,72.8,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2015,2015,70.4,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2016,2016,69.1,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2017,2017,71,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),KOR,Korea,2005,2005,19.1,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),KOR,Korea,2008,2008,21.1,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),KOR,Korea,2009,2009,20.2,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),KOR,Korea,2010,2010,18.2,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),KOR,Korea,2011,2011,15.8,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),KOR,Korea,2012,2012,16.7,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),KOR,Korea,2013,2013,16.1,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),KOR,Korea,2014,2014,15.9,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),KOR,Korea,2015,2015,17.6,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),KOR,Korea,2016,2016,17.8,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),KOR,Korea,2017,2017,17,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2005,2005,75.4,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2006,2006,76.2,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2007,2007,76,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2008,2008,75.5,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2009,2009,76.4,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2010,2010,76.7,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2011,2011,75,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2012,2012,75.1,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2013,2013,73.9,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2014,2014,74.6,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2015,2015,72.4,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2016,2016,71.6,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2017,2017,72.6,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2005,2005,50.8,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2006,2006,50.6,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2007,2007,51.7,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2008,2008,52.7,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2009,2009,50.2,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2010,2010,50.8,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2011,2011,50,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2012,2012,50.6,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2013,2013,51.1,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2014,2014,49.9,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2015,2015,50,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2016,2016,50.6,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),EST,Estonia,2017,2017,50.4,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2005,2005,3,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2006,2006,2.8,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2007,2007,3.2,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2008,2008,3.2,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2009,2009,3.2,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2010,2010,3.1,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2011,2011,3.1,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2012,2012,3.2,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2013,2013,3,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2014,2014,2.8,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2015,2015,2.8,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2016,2016,2.6,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),USA,United States,2017,2017,2.7,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2005,2005,2.8,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2006,2006,2.7,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2007,2007,3,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2008,2008,3,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2009,2009,3,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2010,2010,3,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2011,2011,2.9,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2012,2012,2.9,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2013,2013,2.9,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2014,2014,2.8,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2015,2015,2.7,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2016,2016,2.5,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),USA,United States,2017,2017,2.6,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2005,2005,14.4,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2006,2006,14.9,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2007,2007,13.7,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2008,2008,14,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2009,2009,13.8,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2010,2010,13,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2011,2011,13.5,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2012,2012,13.8,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2013,2013,13.6,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2014,2014,12.3,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2015,2015,11.8,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2016,2016,12.3,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2017,2017,11.6,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2018,2018,11.2,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2005,2005,2.6,D,Difference in methodology
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2006,2006,2.6,D,Difference in methodology
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2007,2007,2.8,D,Difference in methodology
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2008,2008,2.8,D,Difference in methodology
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2009,2009,2.7,D,Difference in methodology
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2010,2010,2.8,D,Difference in methodology
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2011,2011,2.8,D,Difference in methodology
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2012,2012,2.7,D,Difference in methodology
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2013,2013,2.7,D,Difference in methodology
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2014,2014,2.7,D,Difference in methodology
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2015,2015,2.6,D,Difference in methodology
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2016,2016,2.5,D,Difference in methodology
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),USA,United States,2017,2017,2.4,D,Difference in methodology
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2005,2005,20.6,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2006,2006,20.1,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2007,2007,19,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2008,2008,19.6,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2009,2009,19.5,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2010,2010,20.3,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2011,2011,18,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2012,2012,18.2,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2013,2013,18.6,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2014,2014,18.3,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2015,2015,18,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2016,2016,15.9,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),PRT,Portugal,2017,2017,15.3,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2005,2005,11.6,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2006,2006,11.7,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2007,2007,11,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2008,2008,11.9,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2009,2009,11.3,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2010,2010,11.3,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2011,2011,11.3,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2012,2012,11.5,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2013,2013,11.8,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2014,2014,10.7,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2015,2015,10.1,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2016,2016,11.1,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2017,2017,10.5,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2018,2018,9.9,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),SVN,Slovenia,2005,2005,16.2,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),SVN,Slovenia,2006,2006,15.8,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),SVN,Slovenia,2007,2007,14.5,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),SVN,Slovenia,2008,2008,14.2,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),SVN,Slovenia,2009,2009,13.3,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),SVN,Slovenia,2010,2010,13.3,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),SVN,Slovenia,2011,2011,13.3,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),SVN,Slovenia,2012,2012,12.5,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),SVN,Slovenia,2013,2013,10.7,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),SVN,Slovenia,2014,2014,11,,
